timestamp,source_ip,destination_ip,protocol,packet_size,src_port,dst_port,tcp_flags,ttl,http_host,http_uri,tls_sni,full_url
1748590619.618638000,192.168.209.199,192.168.209.48,6,66,33730,8000,0x0010,64,,,,
1748590619.618706000,192.168.209.48,192.168.209.199,6,107,8000,33730,0x0018,128,,/login,,
1748590619.623193000,192.168.209.199,192.168.209.48,6,66,33730,8000,0x0010,64,,,,
1748590619.624535000,192.168.209.199,192.168.209.48,6,66,33726,8000,0x0011,64,,,,
1748590619.624612000,192.168.209.48,192.168.209.199,6,66,8000,33726,0x0010,128,,,,
1748590619.624847000,192.168.209.48,192.168.209.199,6,66,8000,33726,0x0011,128,,,,
1748590619.627742000,192.168.209.199,192.168.209.48,6,74,33742,8000,0x0002,64,,,,
1748590619.627863000,192.168.209.48,192.168.209.199,6,74,8000,33742,0x0012,128,,,,
1748590619.629165000,192.168.209.199,192.168.209.48,6,66,33726,8000,0x0010,64,,,,
1748590619.637734000,192.168.209.199,192.168.209.48,6,66,33742,8000,0x0010,64,,,,
1748590619.637801000,192.168.209.199,192.168.209.48,6,284,33742,8000,0x0018,64,,,,
1748590619.637825000,192.168.209.199,192.168.209.48,6,114,33742,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590619.637838000,192.168.209.48,192.168.209.199,6,66,8000,33742,0x0010,128,,,,
1748590619.647702000,192.168.209.48,192.168.209.199,6,201,8000,33742,0x0018,128,,,,
1748590619.652368000,192.168.209.199,192.168.209.48,6,66,33742,8000,0x0010,64,,,,
1748590619.652420000,192.168.209.48,192.168.209.199,6,107,8000,33742,0x0018,128,,/login,,
1748590619.656668000,192.168.209.199,192.168.209.48,6,66,33742,8000,0x0010,64,,,,
1748590619.658067000,192.168.209.199,192.168.209.48,6,66,33730,8000,0x0011,64,,,,
1748590619.658147000,192.168.209.48,192.168.209.199,6,66,8000,33730,0x0010,128,,,,
1748590619.658367000,192.168.209.48,192.168.209.199,6,66,8000,33730,0x0011,128,,,,
1748590619.661660000,192.168.209.199,192.168.209.48,6,74,33744,8000,0x0002,64,,,,
1748590619.661784000,192.168.209.48,192.168.209.199,6,74,8000,33744,0x0012,128,,,,
1748590619.663069000,192.168.209.199,192.168.209.48,6,66,33730,8000,0x0010,64,,,,
1748590619.666623000,192.168.209.199,192.168.209.48,6,66,33744,8000,0x0010,64,,,,
1748590619.667798000,192.168.209.199,192.168.209.48,6,284,33744,8000,0x0018,64,,,,
1748590619.668775000,192.168.209.199,192.168.209.48,6,111,33744,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590619.668853000,192.168.209.48,192.168.209.199,6,66,8000,33744,0x0010,128,,,,
1748590619.682041000,192.168.209.48,192.168.209.199,6,201,8000,33744,0x0018,128,,,,
1748590619.687785000,192.168.209.199,192.168.209.48,6,66,33744,8000,0x0010,64,,,,
1748590619.687810000,192.168.209.48,192.168.209.199,6,107,8000,33744,0x0018,128,,/login,,
1748590619.691860000,192.168.209.199,192.168.209.48,6,66,33744,8000,0x0010,64,,,,
1748590619.693278000,192.168.209.199,192.168.209.48,6,66,33742,8000,0x0011,64,,,,
1748590619.693324000,192.168.209.48,192.168.209.199,6,66,8000,33742,0x0010,128,,,,
1748590619.693507000,192.168.209.48,192.168.209.199,6,66,8000,33742,0x0011,128,,,,
1748590619.696616000,192.168.209.199,192.168.209.48,6,74,33750,8000,0x0002,64,,,,
1748590619.696710000,192.168.209.48,192.168.209.199,6,74,8000,33750,0x0012,128,,,,
1748590619.697994000,192.168.209.199,192.168.209.48,6,66,33742,8000,0x0010,64,,,,
1748590619.701976000,192.168.209.199,192.168.209.48,6,66,33750,8000,0x0010,64,,,,
1748590619.702904000,192.168.209.199,192.168.209.48,6,284,33750,8000,0x0018,64,,,,
1748590619.702999000,192.168.209.199,192.168.209.48,6,112,33750,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590619.703023000,192.168.209.48,192.168.209.199,6,66,8000,33750,0x0010,128,,,,
1748590619.714854000,192.168.209.48,192.168.209.199,6,201,8000,33750,0x0018,128,,,,
1748590619.719202000,192.168.209.199,192.168.209.48,6,66,33750,8000,0x0010,64,,,,
1748590619.719249000,192.168.209.48,192.168.209.199,6,107,8000,33750,0x0018,128,,/login,,
1748590619.724064000,192.168.209.199,192.168.209.48,6,66,33750,8000,0x0010,64,,,,
1748590619.725480000,192.168.209.199,192.168.209.48,6,66,33744,8000,0x0011,64,,,,
1748590619.725544000,192.168.209.48,192.168.209.199,6,66,8000,33744,0x0010,128,,,,
1748590619.725708000,192.168.209.48,192.168.209.199,6,66,8000,33744,0x0011,128,,,,
1748590619.728971000,192.168.209.199,192.168.209.48,6,74,33754,8000,0x0002,64,,,,
1748590619.729098000,192.168.209.48,192.168.209.199,6,74,8000,33754,0x0012,128,,,,
1748590619.730346000,192.168.209.199,192.168.209.48,6,66,33744,8000,0x0010,64,,,,
1748590619.735895000,192.168.209.199,192.168.209.48,6,66,33754,8000,0x0010,64,,,,
1748590619.736874000,192.168.209.199,192.168.209.48,6,284,33754,8000,0x0018,64,,,,
1748590619.738255000,192.168.209.199,192.168.209.48,6,112,33754,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590619.738330000,192.168.209.48,192.168.209.199,6,66,8000,33754,0x0010,128,,,,
1748590619.750945000,192.168.209.48,192.168.209.199,6,201,8000,33754,0x0018,128,,,,
1748590619.755037000,192.168.209.199,192.168.209.48,6,66,33754,8000,0x0010,64,,,,
1748590619.755074000,192.168.209.48,192.168.209.199,6,107,8000,33754,0x0018,128,,/login,,
1748590619.759267000,192.168.209.199,192.168.209.48,6,66,33754,8000,0x0010,64,,,,
1748590619.760732000,192.168.209.199,192.168.209.48,6,66,33750,8000,0x0011,64,,,,
1748590619.760777000,192.168.209.48,192.168.209.199,6,66,8000,33750,0x0010,128,,,,
1748590619.761192000,192.168.209.48,192.168.209.199,6,66,8000,33750,0x0011,128,,,,
1748590619.764967000,192.168.209.199,192.168.209.48,6,74,33770,8000,0x0002,64,,,,
1748590619.765074000,192.168.209.48,192.168.209.199,6,74,8000,33770,0x0012,128,,,,
1748590619.768235000,192.168.209.199,192.168.209.48,6,66,33750,8000,0x0010,64,,,,
1748590619.772442000,192.168.209.199,192.168.209.48,6,66,33770,8000,0x0010,64,,,,
1748590619.772442000,192.168.209.199,192.168.209.48,6,284,33770,8000,0x0018,64,,,,
1748590619.772442000,192.168.209.199,192.168.209.48,6,112,33770,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590619.772573000,192.168.209.48,192.168.209.199,6,66,8000,33770,0x0010,128,,,,
1748590619.788365000,192.168.209.48,192.168.209.199,6,201,8000,33770,0x0018,128,,,,
1748590619.792901000,192.168.209.199,192.168.209.48,6,66,33770,8000,0x0010,64,,,,
1748590619.792960000,192.168.209.48,192.168.209.199,6,107,8000,33770,0x0018,128,,/login,,
1748590619.797037000,192.168.209.199,192.168.209.48,6,66,33770,8000,0x0010,64,,,,
1748590619.798394000,192.168.209.199,192.168.209.48,6,66,33754,8000,0x0011,64,,,,
1748590619.798496000,192.168.209.48,192.168.209.199,6,66,8000,33754,0x0010,128,,,,
1748590619.798675000,192.168.209.48,192.168.209.199,6,66,8000,33754,0x0011,128,,,,
1748590619.801887000,192.168.209.199,192.168.209.48,6,74,33782,8000,0x0002,64,,,,
1748590619.801996000,192.168.209.48,192.168.209.199,6,74,8000,33782,0x0012,128,,,,
1748590619.803289000,192.168.209.199,192.168.209.48,6,66,33754,8000,0x0010,64,,,,
1748590619.808532000,192.168.209.199,192.168.209.48,6,66,33782,8000,0x0010,64,,,,
1748590619.808607000,192.168.209.199,192.168.209.48,6,284,33782,8000,0x0018,64,,,,
1748590619.808747000,192.168.209.199,192.168.209.48,6,112,33782,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590619.808768000,192.168.209.48,192.168.209.199,6,66,8000,33782,0x0010,128,,,,
1748590619.822247000,192.168.209.48,192.168.209.199,6,201,8000,33782,0x0018,128,,,,
1748590619.827060000,192.168.209.199,192.168.209.48,6,66,33782,8000,0x0010,64,,,,
1748590619.827113000,192.168.209.48,192.168.209.199,6,107,8000,33782,0x0018,128,,/login,,
1748590619.833728000,192.168.209.199,192.168.209.48,6,66,33782,8000,0x0010,64,,,,
1748590619.835195000,192.168.209.199,192.168.209.48,6,66,33770,8000,0x0011,64,,,,
1748590619.835277000,192.168.209.48,192.168.209.199,6,66,8000,33770,0x0010,128,,,,
1748590619.835560000,192.168.209.48,192.168.209.199,6,66,8000,33770,0x0011,128,,,,
1748590619.839268000,192.168.209.199,192.168.209.48,6,74,33788,8000,0x0002,64,,,,
1748590619.839393000,192.168.209.48,192.168.209.199,6,74,8000,33788,0x0012,128,,,,
1748590619.841027000,192.168.209.199,192.168.209.48,6,66,33770,8000,0x0010,64,,,,
1748590619.844414000,192.168.209.199,192.168.209.48,6,66,33788,8000,0x0010,64,,,,
1748590619.844414000,192.168.209.199,192.168.209.48,6,284,33788,8000,0x0018,64,,,,
1748590619.844588000,192.168.209.199,192.168.209.48,6,116,33788,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590619.844603000,192.168.209.48,192.168.209.199,6,66,8000,33788,0x0010,128,,,,
1748590619.858414000,192.168.209.48,192.168.209.199,6,201,8000,33788,0x0018,128,,,,
1748590619.862900000,192.168.209.199,192.168.209.48,6,66,33788,8000,0x0010,64,,,,
1748590619.862948000,192.168.209.48,192.168.209.199,6,107,8000,33788,0x0018,128,,/login,,
1748590619.867064000,192.168.209.199,192.168.209.48,6,66,33788,8000,0x0010,64,,,,
1748590619.868505000,192.168.209.199,192.168.209.48,6,66,33782,8000,0x0011,64,,,,
1748590619.868569000,192.168.209.48,192.168.209.199,6,66,8000,33782,0x0010,128,,,,
1748590619.868765000,192.168.209.48,192.168.209.199,6,66,8000,33782,0x0011,128,,,,
1748590619.870532000,192.168.209.199,192.168.209.48,6,74,33790,8000,0x0002,64,,,,
1748590619.870618000,192.168.209.48,192.168.209.199,6,74,8000,33790,0x0012,128,,,,
1748590619.874991000,192.168.209.199,192.168.209.48,6,66,33782,8000,0x0010,64,,,,
1748590619.876424000,192.168.209.199,192.168.209.48,6,66,33790,8000,0x0010,64,,,,
1748590619.876586000,192.168.209.199,192.168.209.48,6,284,33790,8000,0x0018,64,,,,
1748590619.876586000,192.168.209.199,192.168.209.48,6,112,33790,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590619.876620000,192.168.209.48,192.168.209.199,6,66,8000,33790,0x0010,128,,,,
1748590619.889027000,192.168.209.48,192.168.209.199,6,201,8000,33790,0x0018,128,,,,
1748590619.893425000,192.168.209.199,192.168.209.48,6,66,33790,8000,0x0010,64,,,,
1748590619.893526000,192.168.209.48,192.168.209.199,6,107,8000,33790,0x0018,128,,/login,,
1748590619.897673000,192.168.209.199,192.168.209.48,6,66,33790,8000,0x0010,64,,,,
1748590619.899139000,192.168.209.199,192.168.209.48,6,66,33788,8000,0x0011,64,,,,
1748590619.899234000,192.168.209.48,192.168.209.199,6,66,8000,33788,0x0010,128,,,,
1748590619.899513000,192.168.209.48,192.168.209.199,6,66,8000,33788,0x0011,128,,,,
1748590619.902230000,192.168.209.199,192.168.209.48,6,74,33794,8000,0x0002,64,,,,
1748590619.902286000,192.168.209.48,192.168.209.199,6,74,8000,33794,0x0012,128,,,,
1748590619.903732000,192.168.209.199,192.168.209.48,6,66,33788,8000,0x0010,64,,,,
1748590619.907575000,192.168.209.199,192.168.209.48,6,66,33794,8000,0x0010,64,,,,
1748590619.908655000,192.168.209.199,192.168.209.48,6,284,33794,8000,0x0018,64,,,,
1748590619.909726000,192.168.209.199,192.168.209.48,6,114,33794,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590619.909790000,192.168.209.48,192.168.209.199,6,66,8000,33794,0x0010,128,,,,
1748590619.933931000,192.168.209.48,192.168.209.199,6,201,8000,33794,0x0018,128,,,,
1748590619.938079000,192.168.209.199,192.168.209.48,6,66,33794,8000,0x0010,64,,,,
1748590619.938146000,192.168.209.48,192.168.209.199,6,107,8000,33794,0x0018,128,,/login,,
1748590619.942540000,192.168.209.199,192.168.209.48,6,66,33794,8000,0x0010,64,,,,
1748590619.943332000,192.168.209.199,192.168.209.48,6,66,33790,8000,0x0011,64,,,,
1748590619.943413000,192.168.209.48,192.168.209.199,6,66,8000,33790,0x0010,128,,,,
1748590619.943702000,192.168.209.48,192.168.209.199,6,66,8000,33790,0x0011,128,,,,
1748590619.945394000,192.168.209.199,192.168.209.48,6,74,33802,8000,0x0002,64,,,,
1748590619.945513000,192.168.209.48,192.168.209.199,6,74,8000,33802,0x0012,128,,,,
1748590619.950994000,192.168.209.199,192.168.209.48,6,66,33790,8000,0x0010,64,,,,
1748590619.952537000,192.168.209.199,192.168.209.48,6,66,33802,8000,0x0010,64,,,,
1748590619.952656000,192.168.209.199,192.168.209.48,6,284,33802,8000,0x0018,64,,,,
1748590619.952692000,192.168.209.199,192.168.209.48,6,113,33802,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590619.952715000,192.168.209.48,192.168.209.199,6,66,8000,33802,0x0010,128,,,,
1748590619.996650000,192.168.209.48,192.168.209.199,6,201,8000,33802,0x0018,128,,,,
1748590620.001246000,192.168.209.199,192.168.209.48,6,66,33802,8000,0x0010,64,,,,
1748590620.001296000,192.168.209.48,192.168.209.199,6,107,8000,33802,0x0018,128,,/login,,
1748590620.007630000,192.168.209.199,192.168.209.48,6,66,33802,8000,0x0010,64,,,,
1748590620.009027000,192.168.209.199,192.168.209.48,6,66,33794,8000,0x0011,64,,,,
1748590620.009093000,192.168.209.48,192.168.209.199,6,66,8000,33794,0x0010,128,,,,
1748590620.012028000,192.168.209.48,192.168.209.199,6,66,8000,33794,0x0011,128,,,,
1748590620.012397000,192.168.209.199,192.168.209.48,6,74,33816,8000,0x0002,64,,,,
1748590620.012522000,192.168.209.48,192.168.209.199,6,74,8000,33816,0x0012,128,,,,
1748590620.016647000,192.168.209.199,192.168.209.48,6,66,33794,8000,0x0010,64,,,,
1748590620.018191000,192.168.209.199,192.168.209.48,6,66,33816,8000,0x0010,64,,,,
1748590620.018191000,192.168.209.199,192.168.209.48,6,284,33816,8000,0x0018,64,,,,
1748590620.018498000,192.168.209.199,192.168.209.48,6,113,33816,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590620.018535000,192.168.209.48,192.168.209.199,6,66,8000,33816,0x0010,128,,,,
1748590620.048193000,192.168.209.48,192.168.209.199,6,201,8000,33816,0x0018,128,,,,
1748590620.052949000,192.168.209.199,192.168.209.48,6,66,33816,8000,0x0010,64,,,,
1748590620.053002000,192.168.209.48,192.168.209.199,6,107,8000,33816,0x0018,128,,/login,,
1748590620.060011000,192.168.209.199,192.168.209.48,6,66,33816,8000,0x0010,64,,,,
1748590620.061045000,192.168.209.199,192.168.209.48,6,66,33802,8000,0x0011,64,,,,
1748590620.061123000,192.168.209.48,192.168.209.199,6,66,8000,33802,0x0010,128,,,,
1748590620.062942000,192.168.209.199,192.168.209.48,6,74,33822,8000,0x0002,64,,,,
1748590620.063071000,192.168.209.48,192.168.209.199,6,74,8000,33822,0x0012,128,,,,
1748590620.067653000,192.168.209.199,192.168.209.48,6,66,33822,8000,0x0010,64,,,,
1748590620.068882000,192.168.209.199,192.168.209.48,6,284,33822,8000,0x0018,64,,,,
1748590620.069228000,192.168.209.48,192.168.209.199,6,66,8000,33802,0x0011,128,,,,
1748590620.069801000,192.168.209.199,192.168.209.48,6,112,33822,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590620.069890000,192.168.209.48,192.168.209.199,6,66,8000,33822,0x0010,128,,,,
1748590620.074024000,192.168.209.199,192.168.209.48,6,66,33802,8000,0x0010,64,,,,
1748590620.085669000,192.168.209.48,192.168.209.199,6,201,8000,33822,0x0018,128,,,,
1748590620.095895000,192.168.209.199,192.168.209.48,6,66,33822,8000,0x0010,64,,,,
1748590620.095985000,192.168.209.48,192.168.209.199,6,107,8000,33822,0x0018,128,,/login,,
1748590620.099990000,192.168.209.199,192.168.209.48,6,66,33822,8000,0x0010,64,,,,
1748590620.101821000,192.168.209.199,192.168.209.48,6,66,33816,8000,0x0011,64,,,,
1748590620.101893000,192.168.209.48,192.168.209.199,6,66,8000,33816,0x0010,128,,,,
1748590620.102368000,192.168.209.48,192.168.209.199,6,66,8000,33816,0x0011,128,,,,
1748590620.103563000,192.168.209.199,192.168.209.48,6,74,33834,8000,0x0002,64,,,,
1748590620.103627000,192.168.209.48,192.168.209.199,6,74,8000,33834,0x0012,128,,,,
1748590620.109199000,192.168.209.199,192.168.209.48,6,66,33816,8000,0x0010,64,,,,
1748590620.110126000,192.168.209.199,192.168.209.48,6,66,33834,8000,0x0010,64,,,,
1748590620.110237000,192.168.209.199,192.168.209.48,6,284,33834,8000,0x0018,64,,,,
1748590620.111687000,192.168.209.199,192.168.209.48,6,114,33834,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590620.111754000,192.168.209.48,192.168.209.199,6,66,8000,33834,0x0010,128,,,,
1748590620.138574000,192.168.209.48,192.168.209.199,6,201,8000,33834,0x0018,128,,,,
1748590620.143595000,192.168.209.199,192.168.209.48,6,66,33834,8000,0x0010,64,,,,
1748590620.143669000,192.168.209.48,192.168.209.199,6,107,8000,33834,0x0018,128,,/login,,
1748590620.155818000,192.168.209.199,192.168.209.48,6,66,33834,8000,0x0010,64,,,,
1748590620.156698000,192.168.209.199,192.168.209.48,6,66,33822,8000,0x0011,64,,,,
1748590620.156773000,192.168.209.48,192.168.209.199,6,66,8000,33822,0x0010,128,,,,
1748590620.156978000,192.168.209.48,192.168.209.199,6,66,8000,33822,0x0011,128,,,,
1748590620.160272000,192.168.209.199,192.168.209.48,6,74,33836,8000,0x0002,64,,,,
1748590620.160393000,192.168.209.48,192.168.209.199,6,74,8000,33836,0x0012,128,,,,
1748590620.161662000,192.168.209.199,192.168.209.48,6,66,33822,8000,0x0010,64,,,,
1748590620.165368000,192.168.209.199,192.168.209.48,6,66,33836,8000,0x0010,64,,,,
1748590620.166533000,192.168.209.199,192.168.209.48,6,284,33836,8000,0x0018,64,,,,
1748590620.167509000,192.168.209.199,192.168.209.48,6,113,33836,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590620.167540000,192.168.209.48,192.168.209.199,6,66,8000,33836,0x0010,128,,,,
1748590620.192517000,192.168.209.48,192.168.209.199,6,201,8000,33836,0x0018,128,,,,
1748590620.198245000,192.168.209.199,192.168.209.48,6,66,33836,8000,0x0010,64,,,,
1748590620.198272000,192.168.209.48,192.168.209.199,6,107,8000,33836,0x0018,128,,/login,,
1748590620.203070000,192.168.209.199,192.168.209.48,6,66,33836,8000,0x0010,64,,,,
1748590620.204491000,192.168.209.199,192.168.209.48,6,66,33834,8000,0x0011,64,,,,
1748590620.204558000,192.168.209.48,192.168.209.199,6,66,8000,33834,0x0010,128,,,,
1748590620.206793000,192.168.209.199,192.168.209.48,6,74,33846,8000,0x0002,64,,,,
1748590620.206917000,192.168.209.48,192.168.209.199,6,74,8000,33846,0x0012,128,,,,
1748590620.211878000,192.168.209.199,192.168.209.48,6,66,33846,8000,0x0010,64,,,,
1748590620.213263000,192.168.209.199,192.168.209.48,6,284,33846,8000,0x0018,64,,,,
1748590620.214019000,192.168.209.199,192.168.209.48,6,114,33846,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590620.214074000,192.168.209.48,192.168.209.199,6,66,8000,33846,0x0010,128,,,,
1748590620.217573000,192.168.209.48,192.168.209.199,6,66,8000,33834,0x0011,128,,,,
1748590620.221516000,192.168.209.199,192.168.209.48,6,66,33834,8000,0x0010,64,,,,
1748590620.230760000,192.168.209.48,192.168.209.199,6,201,8000,33846,0x0018,128,,,,
1748590620.234791000,192.168.209.199,192.168.209.48,6,66,33846,8000,0x0010,64,,,,
1748590620.234824000,192.168.209.48,192.168.209.199,6,107,8000,33846,0x0018,128,,/login,,
1748590620.239047000,192.168.209.199,192.168.209.48,6,66,33846,8000,0x0010,64,,,,
1748590620.240602000,192.168.209.199,192.168.209.48,6,66,33836,8000,0x0011,64,,,,
1748590620.240665000,192.168.209.48,192.168.209.199,6,66,8000,33836,0x0010,128,,,,
1748590620.244070000,192.168.209.199,192.168.209.48,6,74,33856,8000,0x0002,64,,,,
1748590620.244180000,192.168.209.48,192.168.209.199,6,74,8000,33856,0x0012,128,,,,
1748590620.249241000,192.168.209.199,192.168.209.48,6,66,33856,8000,0x0010,64,,,,
1748590620.250424000,192.168.209.199,192.168.209.48,6,284,33856,8000,0x0018,64,,,,
1748590620.251560000,192.168.209.199,192.168.209.48,6,112,33856,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590620.251616000,192.168.209.48,192.168.209.199,6,66,8000,33856,0x0010,128,,,,
1748590620.255499000,192.168.209.48,192.168.209.199,6,66,8000,33836,0x0011,128,,,,
1748590620.259757000,192.168.209.199,192.168.209.48,6,66,33836,8000,0x0010,64,,,,
1748590620.269280000,192.168.209.48,192.168.209.199,6,201,8000,33856,0x0018,128,,,,
1748590620.273912000,192.168.209.199,192.168.209.48,6,66,33856,8000,0x0010,64,,,,
1748590620.273965000,192.168.209.48,192.168.209.199,6,107,8000,33856,0x0018,128,,/login,,
